Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,In stock?,Stock,Regular price,Sale price,Categories,Images
simple,IA318VXUS,INVERTER AC | V SMART WI-FI SERIES | 1.5 TON | 3 STAR | 2026 BEE LABEL,1,0,visible,,,1,100,61500.00,38990.00,Air Conditioners,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages01_fa59470d-990b-45fe-8e9b-9613f2f547c1.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages02_5211cbaf-a915-4aeb-aa65-a81ff9942485.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages03_fb702b61-8497-4847-882f-658cfab9090d.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages04_dc10a3cc-0db0-4689-be5c-68a220adddff.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages05_c4ed6bf3-14d2-43b4-b7ec-6d2fc957e711.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages06_990a9594-e13f-4f53-ae62-978d25dc6bbe.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/5_in_1_Remote_B.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages08_5f7ffd9e-aa68-4cdb-86df-6cd1c345ec1c.jpg"
simple,IA312VXUS,INVERTER AC | V SMART WI-FI SERIES | 1 TON | 3 STAR | 2026 BEE LABEL,1,0,visible,,,1,100,50500.00,34990.00,Air Conditioners,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages01_562df681-70c9-4a5c-91c5-0deac28df010.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages02_37b4d6e9-ae95-4efe-93de-667e344b4175.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages03_c24dd167-81b6-4424-8d98-627b3f57a137.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages04_3a005251-e68a-4060-9636-a907c088b422.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages05_103a2f5e-2f47-487c-b796-5dee7e9df3b3.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages06_e7be9a49-dd72-421b-943a-a174cf47e81e.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages07_f5a89e69-ea9e-4380-9704-c129bf69ae4c.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages08_37a4034c-059a-408a-814b-5c77fcc69af3.jpg"
simple,IA312VXU,INVERTER AC | V SERIES | 1 TON | 3 STAR | 2026 BEE LABEL,1,0,visible,,,1,100,49500.00,33990.00,Air Conditioners,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages01_c8d08ac8-f954-4be0-9fd7-176abebe6f39.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages02_557ff897-54c7-4d85-b7c8-e83b53b19af0.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages03_112ddea0-2caf-45bf-8dfb-1a2ca9d96dba.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages04_b07eac08-2afa-4716-a0b1-096759f388a9.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages05_33585fae-2bb3-433f-acaf-1a52b3a5e588.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages06_b86d04f1-736e-40d2-933c-b5b89432d509.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages07_6b16c14b-81b5-497c-a5e3-08e7b92193da.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages08_674395c1-33a7-4e34-8093-4625771d0bfa.jpg"
simple,IA512GXUS,INVERTER AC | G SMART WI-FI SERIES | 1 TON | 5 STAR | 2026 BEE LABEL,1,0,visible,,,1,100,62500.00,38990.00,Air Conditioners,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages01_938b7501-3a4e-41ce-9cdd-e791b6b6d696.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages02_9dcfa56a-da88-425b-8101-ad9faa0e9b88.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages03_7cf5317f-5ee4-4485-8c0d-925690fead99.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages05_72277b95-38c0-4f27-b819-df62e26257a9.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages07_2b1e6846-b520-4390-ad9c-617d25b95e71.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Gallery_Images_08_52613dc0-9d70-4039-b370-758b06dec106.jpg"
simple,IA318GXUS,INVERTER AC | G SMART WI-FI SERIES | 1.5 TON | 3 STAR | 2026 BEE LABEL,1,0,visible,,,1,100,61500.00,38990.00,Air Conditioners,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages01_8c4e1b96-0849-411b-9edb-60529ebeff67.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages02_900be4f6-d364-4fa5-a512-2556008c2ab6.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages03_45021892-f1ee-4e09-9965-70046510a0bb.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages05_55ffdd02-7922-4a92-8c6d-70b7a8aca95f.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages06_f1aa3102-f9c5-4867-b7eb-e573d3793758.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Gallery_Images_07.jpg"
simple,IA312GXUS,INVERTER AC | G SMART WI-FI SERIES | 1 TON | 3 STAR | 2026 BEE LABEL,1,0,visible,,,1,100,50500.00,34990.00,Air Conditioners,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages01_aec23f19-953f-4a3f-be1d-a4e2b020ec07.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages02_4aae6e5b-285b-4bbc-9cf4-af7a0bd0c49f.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages03_1af29c66-a951-47e4-9216-e6faa2ba49a5.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages04_a99972a3-eb65-4b74-999e-e8c683c2d4a2.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages05_a39ecf2a-44aa-435d-87c8-22dc34669811.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages06_9b9dd5d1-b914-45f8-a60f-a1a1fb35c097.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages07_034da630-6464-40e6-ad13-cd4f0bbb8106.jpg"
simple,IA322EXU,IA322EXU | 2 TON | 3 STAR | FIELD TRIAL UNIT,1,0,visible,,,1,100,69000.00,38000.00,exclude-from-search,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage01_64dc4952-fd57-47be-be65-91aebb7c7a6e.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage02_02a6c26a-5a13-4b49-a3b4-741458bf5a0b.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage03_fbd46482-a26a-412d-86fc-5ceadcd1c4da.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage04_be774914-2d45-4b03-8253-7d8863f167ba.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage05_a8bed929-69b0-4c71-8441-521924350c5a.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage06_7b44f0d3-f5f6-49b9-9929-15513ecf45c4.jpg"
simple,IA312EXU,IA312EXU | 1 TON | 3 STAR | FIELD TRIAL UNIT,1,0,visible,,,1,100,49000.00,24000.00,exclude-from-search,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage01_76814737-9533-436f-b9f1-0ca6146800ea.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage02_2c92baae-d3c1-4685-b027-c74adff0fce0.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage03_da6bb6c2-56e5-4e64-a842-0a10050ad4c1.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage04_c75b48b1-e034-4748-9502-78081607b147.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage05_d00fe283-3afc-4b09-bcaf-bee98339e91e.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage06_b440cc5d-2302-444b-9e62-4313d373f459.jpg"
simple,IA322QXFT,IA322QXFT | 2 TON | 3 STAR | FIELD TRIAL UNIT,1,0,visible,,,1,100,70500.00,38000.00,exclude-from-search,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage01_6301b14a-0c57-4a64-ab2c-09ed59a0a21a.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage02_3e2f7bd0-78c6-4d5c-8eb3-6c268d511b7b.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage03_47fffa2b-8508-47c4-af03-ddb141a513ad.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage04_2dc42708-11de-48d6-8793-b644975249c4.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage05_19f2fdcb-9f67-4758-a1d6-f6de358a016d.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage06_cf3ddbf2-5ed6-4380-8e6c-02502487d3f5.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage07_9d2766dd-5bca-4912-966c-cdec5ee536ce.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage08_6577a37e-be38-46a0-8144-a966869650bd.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage09_ff4d9169-dd9c-4469-9f2e-767feb2aeb74.jpg"
simple,IB318QXFT,IB318QXFT | 1.5 TON | 3 STAR | FIELD TRIAL UNIT,1,0,visible,,,1,100,60500.00,27500.00,exclude-from-search,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage01_dda273a4-27dc-48dc-9040-4daf5f48c0c9.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage02_7c045453-b326-4d93-9bff-7216b3536127.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage03_d9eaf463-54b5-46e7-b044-7dd5129e59e3.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage04_e2a97233-d7fc-4fb7-b74a-e339a5a3585f.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage05_e41fd3c3-8b41-41a6-8e91-84a29b2ec6ba.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage06_c3d9729e-e971-453f-8f12-87bd8838141d.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage07_89910e3e-49fb-4dc4-b7ad-1bc312c8fb70.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage08_6ca50fab-fb2e-40b5-ac06-60502bf5edcd.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImage09_19b10f6f-fda5-43da-a8e1-d457f2e5b6c1.jpg"
simple,IA318ZXUS,INVERTER AC | Z SMART WI-FI SERIES | 1.5 TON | 3 STAR | 2026 BEE LABEL,1,0,visible,,,1,100,61000.00,38990.00,Air Conditioners,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages01_7303814c-596b-468f-8759-cf87cede5a56.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages02_f6734550-7187-49b9-a4ba-fec3a76b848b.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages03_45755100-3468-4585-985b-74ab68cc2a83.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages04_57924b06-263d-40a2-ac1c-4d2f9fd83004.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages05_c17585bb-21ff-4939-b1a2-2f03377a2672.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages06_c4a85dae-17b9-437e-8c17-80de2d3f9fb8.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages07_c44b1ed5-d693-4a25-bbed-53c839b71498.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages08_b6bbb139-d9de-4785-9cd0-da7331ba8041.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages09_6bb019c0-d26c-44dc-92dd-781757318eba.jpg"
simple,IA512ZXUS,INVERTER AC | Z SMART WI-FI SERIES | 1 TON | 5 STAR | 2026 BEE LABEL,1,0,visible,,,1,100,62000.00,38990.00,Air Conditioners,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages01_19770b01-652e-463d-a45a-2e36ec72258b.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages02_3d0d6027-447f-4cc8-82c8-f544186f823b.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages03_16881d1f-7554-43db-bd12-41a7f60def25.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages04_72f4f833-ac8b-4c85-9335-22849210d702.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages05_11a4c38e-3ca2-44df-b912-23897238ded0.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages06_7629c5e8-3b19-447d-a7c5-be5ef3cdac05.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages07_144caf98-48fb-4284-b8f8-16efc59fb59b.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages08_fa27e619-f25e-43e9-8382-fefcf2e4bbf6.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages09_e02000f4-9386-4bfe-9363-f9b281720edc.jpg"
simple,IA312ZXU,INVERTER AC | Z SERIES | 1 TON | 3 STAR | 2026 BEE LABEL,1,0,visible,,,1,100,49000.00,33490.00,Air Conditioners,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages01_368ef64a-9579-4887-89b9-d4a3d8b26cc2.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages02_9bf9a532-056a-46dd-b04f-dc5f9d288a1b.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages03_664aa0a5-74f3-483d-93ea-ac1d413b57b4.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages04_67d15c1e-302e-4d9d-8998-a9f52b35ca66.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages05_d15bdca7-72c0-4a14-866c-2311ee0f1688.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages06_b206120c-1b88-42f4-9956-e5171ddc39f7.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages07_106db6e9-4665-452f-ae86-2a5a0f10ca67.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages08_b31b00ed-7238-4869-8b3d-564e8f2e4b96.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages09_8b6a9644-bce8-429c-bcbf-d769bd7789aa.jpg"
simple,IE318DKFT,IE318DKFT | 1.5 TON | 3 STAR | FIELD TRIAL UNIT,1,0,visible,,,1,100,61250.00,27500.00,exclude-from-search,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages01_dd90a9a6-7018-4682-a0af-c97507884db3.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages02_76349ea5-0dc5-4eea-bf44-688603d1a1ef.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages03_f84ebb54-e38a-420d-8224-471f34787108.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages04_38626a9d-2a8e-4499-a10a-7f25b736dabe.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages05_f7064ff3-5626-4c8f-bb8e-d5f666525a0b.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages06_646e8d04-434f-475b-ad1a-6373288813c6.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages07_97ee0fb0-e2b3-4f24-8fe5-f9ef880f6485.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Gallery_Images_08_973650e0-1a20-4c2e-a9c1-c4657d62820d.jpg"
simple,IC312HKFT,IC312HKFT | 1 TON | 3 STAR | FIELD TRIAL UNIT,1,0,visible,,,1,100,50750.00,24000.00,exclude-from-search,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages01_eac81dd8-7e8b-4adf-998d-8550999ca32a.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages02_f72ad16a-3616-42a4-928e-708c37daf85c.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages03_bb4b2bb6-42ee-4c67-b80a-2e157ac1ad45.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages04_f965013e-238d-42f5-a132-0ab14159c316.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages05_cc813859-be3b-4284-84b3-b2e8b19eb95b.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages06_818d46e8-a289-49ff-a025-d05a5e5bda00.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages07_123b4827-d342-4382-825a-121f81d2ef79.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages08_e98b7c86-81e9-4a70-95d1-0d64a484f4ff.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages09_78d02cd6-405d-4bdb-b603-638221050aca.jpg"
simple,IA518PXU,IA518PXU | 1.5 TON | 5 STAR | FIELD TRIAL UNIT,1,0,visible,,,1,100,74000.00,35500.00,exclude-from-search,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IA312PXUGalleryImages01_b4525a2c-9ee4-422b-a876-93d65b372466.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IA312PXUGalleryImages02_b45106c7-17a4-4bad-8045-0eca9a5ead7d.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IA312PXUGalleryImages03_5472d9de-6afe-49f7-90c2-3f2f7cb05d70.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IA312PXUGalleryImages04_4a76a0b2-b3bd-4cbd-aed8-29cc834d6715.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IA312PXUGalleryImages05_901acd5e-bf90-43c2-a797-dc54d1bb1833.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IA312PXUGalleryImages06_6c6d8f5f-3fd6-4dbf-aead-6c10bbbc84ec.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IA518PXU_Gallery_Images_07.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IA312PXUGalleryImages08_2faa0b17-973b-478f-8cf6-a36ffa0f35f3.jpg"
simple,IE518SNUR,INVERTER AC |  ICONIA SERIES - MIDNIGHT SILVER | 1.5 TON | 5 STAR | 2025 BEE LABEL,1,0,visible,,,1,100,78500.00,45990.00,Air Conditioners,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages01_ca918020-7737-49e4-add9-6b02c576b8f8.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages02_b1f62bc5-4506-4629-b94d-d06fbce19a9e.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages03_f8e129a5-e32e-4fb6-bf07-1ec2c527e271.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages04_acba9a06-03fb-4d14-a14b-573429e20841.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages05_9fb6c591-9faf-4634-9401-2a2216e23cf7.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages06_98da1df5-3abd-42dd-9a50-0833c9cf86ed.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages07_136963ac-33eb-40d8-8dee-ebe6ced4b700.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Iconia-Remote_1.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/GalleryImages09_1839d578-9cac-44a9-a480-fdfff7e1dc72.jpg"
simple,BS-AP490LAN,BS-AP490LAN,1,0,visible,,<p>Air Purifer with 800Sq ft Coverage Area</p>,1,100,19990.00,12499.00,Air Purifiers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/bs-ap490lan_bs-ap490lan-1.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/bs-ap490lan_bs-ap490lan-ls.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/bs-ap490lan_bs-ap490lan-t1.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/bs-ap490lan_bs-ap490lan-rs.png"
simple,AP700DAI,AP700DAI,1,0,visible,,"<ul class=""details-page-custom-attr"">
<li>SensAir Technology</li>
<li>Microbe DeActive+ Technology</li>
<li>Inbuilt Wheels</li>
<li>Advanced HEPA 13 Filter for PM2.5 Pollutants</li>
<li>Active Carbon Filtration</li>
<li>Ambient Light Sensor</li>
</ul>",1,100,34990.00,26990.00,Air Purifiers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ap700dai_hi-resolution-image-3.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ap700dai_ap700dai-gallery-images-02.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ap700dai_ap700dai-gallery-images-03.jpg"
simple,AP420OAN,AP420OAN,1,0,visible,,<p>Air Purifier with Microbe Sterilize Technology and HEPA 13 filter(Coverage area up to 64 sq.m.)</p>,1,100,19990.00,12990.00,Air Purifiers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/AP420OAN.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ap420oan_artboard_1_copy_4.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ap420oan_artboard_1_copy_5.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ap420oan_artboard_1_copy_3-2.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ap420oan_artboard_1_copy_6.png"
simple,BS-AP300DAI,BS-AP300DAI,1,0,visible,,<p>Air Purifer with 400Sq ft Coverage Area</p>,1,100,10490.00,7999.00,Air Purifiers,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/AP300DAI.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/bs-ap300dai_bs-ap300dai-ls.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/bs-ap300dai_bs-ap300dai-rs.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/bs-ap300dai_bs-ap300dai-t.png"
simple,IA322DXFT,IA322DXFT | 1.8 TON | 3 STAR | FIELD TRIAL UNIT,1,0,visible,,,1,100,75000.00,38000.00,exclude-from-search,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Gallery-Images-01_1fee4e52-decb-4157-b508-bfc112d23708.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Gallery-Images-02_411f8808-e423-4aaa-8ab9-d9107527d790.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Gallery-Images-03_d6f96a17-e0e1-474e-81ab-62b53dc27c49.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Gallery-Images-04_0bdd8c68-e4ca-49ef-a2f2-797e118ad2f3.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Gallery-Images-05_9f15f429-e325-4e9d-a01d-8213f599ecf4.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Gallery-Images-06_439552c6-fd44-40c1-807b-dc1f306b7044.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Gallery-Images-07_a90e93fc-423a-46fe-93df-cf87ba2fb061.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/Gallery-Images-08_f4a42167-7cd5-45e8-8b5b-7e51b2831362.jpg"
simple,IA312TXFT,IA312TXFT | 1 TON |3 STAR | FIELD TRIAL UNIT,1,0,visible,,,1,100,52500.00,24000.00,exclude-from-search,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/01_Front_View_revised.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/02_IDU_Left_View.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/03_IDU_Right_View.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/04_ODU_Straight.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/05_ODU_Left.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/06_ODU_Right.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/07_ODU_Back.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/08_BEE_Label.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/09_Remote.jpg"
simple,IC512DFT,INVERTER SPLIT AC | D SERIES |  1 TON |  5 STAR,1,0,visible,,,1,100,63000.00,30000.00,,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ic512dnur_gallery-images-01_3_16.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ic512dnur_gallery-images-02_3_16.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ic512dnur_gallery-images-03_3_16.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ic512dnur_gallery-images-04_3_15.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ic512dnur_gallery-images-05_3_15.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ic512dnur_gallery-images-06_3_15.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/ic512dnur_gallery-images-07_3_15.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/IC512DFT.jpg"
simple,WFE309L,FIXED SPEED WINDOW AC | L SERIES |  0.8 TON |  3 STAR | 2025 BEE LABEL,1,0,visible,,,1,100,27600.00,23590.00,Air Conditioners,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/WFE309L01.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/WFE309L02.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/WFE309L03.jpg"
simple,WIE324L,INVERTER WINDOW AC | L SERIES |  2 TON | 3 STAR | 2025 BEE LABEL,1,0,visible,,,1,100,50700.00,38790.00,Air Conditioners,"https://cdn.shopify.com/s/files/1/0888/8297/0937/files/WIE324L01.png, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/WIE324L02.jpg, https://cdn.shopify.com/s/files/1/0888/8297/0937/files/WIE324L03.jpg"
